11:38:01.887187 ARP, Request who-has 10.12.19.23 (ff:ff:ff:ff:ff:ff) tell 10.12.100.44, length 46
11:38:03.289902 IP 10.12.100.44.53902 > 10.12.19.23.1070: Flags [S], seq 416298279, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.289918 IP 10.12.100.44.32830 > 10.12.19.23.3369: Flags [S], seq 383421731, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.289977 IP 10.12.100.44.37825 > 10.12.19.23.7200: Flags [S], seq 1929832974, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.290003 IP 10.12.100.44.60453 > 10.12.19.23.1233: Flags [S], seq 1204101352, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.290005 IP 10.12.100.44.38067 > 10.12.19.23.311: Flags [S], seq 2404789394, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.290104 IP 10.12.100.44.39315 > 10.12.19.23.990: Flags [S], seq 1415270321, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.290107 IP 10.12.100.44.57223 > 10.12.19.23.5030: Flags [S], seq 468378897, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.290109 IP 10.12.100.44.58372 > 10.12.19.23.2725: Flags [S], seq 3809087024, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.290155 IP 10.12.100.44.55782 > 10.12.19.23.8400: Flags [S], seq 22595238, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.290246 IP 10.12.100.44.38895 > 10.12.19.23.5922: Flags [S], seq 4098485782, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.290303 IP 10.12.100.44.44158 > 10.12.19.23.1024: Flags [S], seq 2956579884, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.290306 IP 10.12.100.44.53611 > 10.12.19.23.6580: Flags [S], seq 1018094846, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.290346 IP 10.12.100.44.58626 > 10.12.19.23.1: Flags [S], seq 1293611101, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.290420 IP 10.12.100.44.41496 > 10.12.19.23.16080: Flags [S], seq 4130013486, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.290446 IP 10.12.100.44.43115 > 10.12.19.23.55056: Flags [S], seq 1856348225, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.290448 IP 10.12.100.44.53882 > 10.12.19.23.5226: Flags [S], seq 2504753325, win 29200, options [mss 1460,sackOK,TS val 6599524 ecr 0,nop,wscale 7], length 0
11:38:03.339531 IP 10.12.100.44.34342 > 10.12.19.23.548: Flags [S], seq 633334647, win 29200, options [mss 1460,sackOK,TS val 6599536 ecr 0,nop,wscale 7], length 0
